sha256,baseline_signatures,deepseek-r1_7b_v0,deepseek-r1_7b_v1,deepseek-r1_7b_v2,deepseek-r1_7b_v3,gemma3_12b_v0,gemma3_12b_v1,gemma3_12b_v2,gemma3_12b_v3,llama3.1_8b_v0,llama3.1_8b_v1,llama3.1_8b_v2,llama3.1_8b_v3,qwen3_v0,qwen3_v1,qwen3_v2,qwen3_v3
9ccbeb9a6248a426,antivm_checks_available_memory; queries_computer_name; queries_user_name; dead_connect; dynamic_function_loading; queries_keyboard_layout; queries_locale_api; static_pe_pdbpath; antidebug_setunhandledexceptionfilter; stealth_timeout; language_check_registry; antidebug_guardpages; antisandbox_sleep; http_request; creates_suspended_process; resumethread_remote_process; injection_write_process; createtoolhelp32snapshot_module_enumeration; stealth_window; terminates_remote_process; packer_entropy; dropper; injection_rwx; uses_windows_utilities; uses_windows_utilities_to_create_scheduled_task; antiav_servicestop; antisandbox_unhook; antivm_generic_system; infostealer_cookies; persistence_autorun; persistence_autorun_tasks; recon_beacon; procmem_yara; antiav_detectfile; cmdline_obfuscation; deletes_executed_files; disables_windowsupdate; suspicious_command_tools,enumerates_physical_drives; physical_drive_access,,,,,,,,,,,,,,,
9cdc6ae5d9f78e68,antivm_checks_available_memory; dead_connect; antidebug_setunhandledexceptionfilter; exec_crash; language_check_registry; antidebug_guardpages; creates_suspended_process; resumethread_remote_process; injection_write_process; reads_memory_remote_process; packer_unknown_pe_section_name; injection_rwx; injection_write_exe_process; procmem_yara,,,,,,,,,reads_self,,,,,,,mouse_movement_detect; reads_self; queries_locale_api; queries_keyboard_layout
9cee5522a7ca2bfc,antivm_checks_available_memory; queries_user_name; queries_keyboard_layout; antidebug_setunhandledexceptionfilter; stealth_timeout; language_check_registry; antidebug_guardpages; encrypted_ioc; creates_suspended_process; resumethread_remote_process; reads_memory_remote_process; enumerates_running_processes; reads_self; terminates_remote_process; packer_unknown_pe_section_name; packer_entropy; direct_hdd_access; injection_rwx; script_tool_executed; cmdline_long_string; powershell_command_suspicious,virus,virus,virus,procmem_yara; virus,,,,,,,,,procmem_yara,,procmem_yara,procmem_yara
9d5d3c3c43e916ac,antivm_checks_available_memory; dead_connect; static_pe_pdbpath; antidebug_setunhandledexceptionfilter; language_check_registry; antidebug_guardpages; createtoolhelp32snapshot_module_enumeration; packer_entropy; injection_rwx; procmem_yara,,,,,,,,,,,,,,,,
9dd6d9633fa74293,antivm_checks_available_memory; dead_connect; antidebug_setunhandledexceptionfilter; language_check_registry; antidebug_guardpages; createtoolhelp32snapshot_module_enumeration; packer_unknown_pe_section_name; packer_entropy; injection_rwx; procmem_yara,,,,,,,,,,,,,,,,
9e2c04b75b426f01,antivm_checks_available_memory; queries_computer_name; queries_user_name; dead_connect; dynamic_function_loading; queries_keyboard_layout; queries_locale_api; static_pe_pdbpath; antidebug_setunhandledexceptionfilter; exec_crash; stealth_timeout; language_check_registry; antidebug_guardpages; antisandbox_sleep; http_request; creates_suspended_process; resumethread_remote_process; injection_write_process; createtoolhelp32snapshot_module_enumeration; stealth_window; terminates_remote_process; packer_entropy; dropper; injection_rwx; uses_windows_utilities; uses_windows_utilities_to_create_scheduled_task; antiav_servicestop; antisandbox_unhook; antivm_generic_system; infostealer_cookies; persistence_autorun; persistence_autorun_tasks; recon_beacon; procmem_yara; antiav_detectfile; enumerates_physical_drives; physical_drive_access; cmdline_obfuscation; deletes_executed_files; disables_windowsupdate; suspicious_command_tools,,,,,,,,,,,,,antiav_detectfile; dead_connect; dropper; uses_windows_utilities_to_create_scheduled_task; queries_computer_name; queries_user_name; dynamic_function_loading; suspicious_command_tools; antidebug_setunhandledexceptionfilter; stealth_timeout; queries_keyboard_layout; injection_write_process; recon_beacon; antidebug_guardpages; procmem_yara; http_request; injection_rwx; cmdline_obfuscation; antivm_checks_available_memory; queries_locale_api; resumethread_remote_process; uses_windows_utilities; persistence_autorun_tasks; createtoolhelp32snapshot_module_enumeration; infostealer_cookies; deletes_executed_files; stealth_window; antiav_servicestop; disables_windowsupdate; antisandbox_sleep; language_check_registry; persistence_autorun,,antidebug_setunhandledexceptionfilter; createtoolhelp32snapshot_module_enumeration; deletes_executed_files; antivm_checks_available_memory; antidebug_guardpages; antiav_servicestop; procmem_yara; dropper; disables_windowsupdate; queries_user_name; injection_rwx; language_check_registry; persistence_autorun,antidebug_setunhandledexceptionfilter; createtoolhelp32snapshot_module_enumeration; deletes_executed_files; antivm_checks_available_memory; antidebug_guardpages; procmem_yara; dropper; injection_rwx; language_check_registry; persistence_autorun
9f3eea92858cd7c4,antivm_checks_available_memory; queries_user_name; dead_connect; static_pe_pdbpath; antidebug_setunhandledexceptionfilter; language_check_registry; antidebug_guardpages; packer_entropy; dropper; injection_rwx; antiav_servicestop; persistence_autorun; procmem_yara; deletes_executed_files; disables_windowsupdate,,,,queries_keyboard_layout; queries_locale_api; reads_self,,,,,,,,,reads_self; queries_locale_api; queries_keyboard_layout,reads_self; queries_locale_api; queries_keyboard_layout,reads_self; queries_locale_api; queries_keyboard_layout,
9fa6051bbc6360a9,antivm_checks_available_memory; queries_keyboard_layout; queries_locale_api; antidebug_setunhandledexceptionfilter; stealth_timeout; language_check_registry; antidebug_guardpages; mouse_movement_detect; creates_suspended_process; resumethread_remote_process; injection_write_process; reads_memory_remote_process; packer_entropy; injection_rwx; injection_write_exe_process; procmem_yara; recon_fingerprint,terminates_remote_process,terminates_remote_process,,terminates_remote_process,,terminates_remote_process,terminates_remote_process,terminates_remote_process,,terminates_remote_process,,,,,terminates_remote_process,
a2235df46cd1c36a,antivm_checks_available_memory; queries_computer_name; queries_user_name; dead_connect; dynamic_function_loading; queries_keyboard_layout; queries_locale_api; static_pe_pdbpath; antidebug_setunhandledexceptionfilter; stealth_timeout; language_check_registry; antidebug_guardpages; antisandbox_sleep; http_request; creates_suspended_process; resumethread_remote_process; injection_write_process; createtoolhelp32snapshot_module_enumeration; stealth_window; packer_entropy; dropper; injection_rwx; uses_windows_utilities; uses_windows_utilities_to_create_scheduled_task; antiav_servicestop; antisandbox_unhook; antivm_generic_system; infostealer_cookies; persistence_autorun; persistence_autorun_tasks; recon_beacon; procmem_yara; antiav_detectfile; enumerates_physical_drives; physical_drive_access; cmdline_obfuscation; deletes_executed_files; disables_windowsupdate; suspicious_command_tools,,,terminates_remote_process,terminates_remote_process,,,,,,,,,,,reads_memory_remote_process; process_interest; enumerates_running_processes,
a2c0537782a8c280,antivm_checks_available_memory; queries_computer_name; queries_user_name; queries_keyboard_layout; queries_locale_api; accesses_public_folder; antidebug_setunhandledexceptionfilter; stealth_timeout; language_check_registry; antidebug_guardpages; mouse_movement_detect; encrypted_ioc; creates_suspended_process; resumethread_remote_process; injection_write_process; reads_memory_remote_process; stealth_window; packer_entropy; injection_rwx; script_tool_executed; infostealer_browser; infostealer_cookies; injection_write_exe_process; procmem_yara; windows_defender_powershell,terminates_remote_process,terminates_remote_process,,reads_self,terminates_remote_process,terminates_remote_process,terminates_remote_process,,,antisandbox_unhook,,,antisandbox_unhook; terminates_remote_process,terminates_remote_process,terminates_remote_process,antisandbox_unhook; terminates_remote_process
a2c50ac3239268be,antianalysis_tls_section; packer_unknown_pe_section_name; static_pe_anomaly,,,,,,,,,,,,,,,,
a2cc7061a035063d,antivm_checks_available_memory; queries_computer_name; queries_user_name; queries_keyboard_layout; queries_locale_api; static_pe_pdbpath; antidebug_setunhandledexceptionfilter; stealth_timeout; http_request; creates_suspended_process; resumethread_remote_process; enumerates_running_processes; terminates_remote_process; packer_entropy; injection_rwx; antivm_generic_system; persistence_autorun; stop_ransomware_registry; virus; procmem_yara; ransomware_files; stop_ransom_mutexes; stop_ransomware_cmd; ransomware_stopdjvu; suspicious_command_tools,,,,,reads_memory_remote_process; process_interest,,antisandbox_unhook; reads_memory_remote_process; process_interest,,,,,,,,,
a2eaa3485a9efff9,antivm_checks_available_memory; dead_connect; queries_keyboard_layout; queries_locale_api; antidebug_setunhandledexceptionfilter; stealth_timeout; language_check_registry; antidebug_guardpages; mouse_movement_detect; creates_suspended_process; resumethread_remote_process; terminates_remote_process; contains_pe_overlay; injection_rwx; antivm_generic_system; persistence_autorun_tasks; stealth_file; procmem_yara,reads_memory_remote_process,reads_memory_remote_process,accesses_public_folder; reads_memory_remote_process; infostealer_browser,reads_memory_remote_process,,,,,antivm_checks_available_memory; antivm_generic_system,antivm_checks_available_memory; antivm_generic_system,antivm_checks_available_memory; antivm_generic_system,,reads_memory_remote_process,,,
a35fe253c0f82283,antivm_checks_available_memory; dead_connect; static_pe_pdbpath; antidebug_setunhandledexceptionfilter; language_check_registry; antidebug_guardpages; createtoolhelp32snapshot_module_enumeration; packer_entropy; injection_rwx; procmem_yara,,,,,stealth_timeout,,stealth_timeout,stealth_timeout,stealth_timeout,,stealth_timeout,,,,,
a3b9a3738c36dd49,antivm_checks_available_memory; queries_user_name; dead_connect; dynamic_function_loading; queries_keyboard_layout; queries_locale_api; static_pe_pdbpath; antidebug_setunhandledexceptionfilter; exec_crash; stealth_timeout; language_check_registry; antidebug_guardpages; antisandbox_sleep; http_request; resumethread_remote_process; injection_write_process; createtoolhelp32snapshot_module_enumeration; stealth_window; packer_entropy; dropper; injection_rwx; uses_windows_utilities; uses_windows_utilities_to_create_scheduled_task; antiav_servicestop; antisandbox_unhook; infostealer_cookies; persistence_autorun; persistence_autorun_tasks; recon_beacon; procmem_yara; antiav_detectfile; cmdline_obfuscation; deletes_executed_files; disables_windowsupdate; suspicious_command_tools,creates_suspended_process; terminates_remote_process; queries_computer_name; antivm_generic_system,creates_suspended_process; antivm_generic_system; queries_computer_name; terminates_remote_process; physical_drive_access; enumerates_physical_drives,,creates_suspended_process; antivm_generic_system; queries_computer_name; terminates_remote_process; physical_drive_access; enumerates_physical_drives,enumerates_physical_drives; physical_drive_access; antisandbox_unhook,,antisandbox_unhook,,,,,,,,,process_interest; enumerates_running_processes; reads_memory_remote_process
a456ac864e05e7e8,antivm_checks_available_memory; dead_connect; static_pe_pdbpath; antidebug_setunhandledexceptionfilter; language_check_registry; antidebug_guardpages; createtoolhelp32snapshot_module_enumeration; injection_rwx; procmem_yara,,,,,,stealth_timeout,stealth_timeout,stealth_timeout,,,,,stealth_timeout,,,
a723fa9c8016e008,antivm_checks_available_memory; queries_computer_name; queries_user_name; dead_connect; dynamic_function_loading; queries_keyboard_layout; queries_locale_api; static_pe_pdbpath; antidebug_setunhandledexceptionfilter; exec_crash; stealth_timeout; language_check_registry; antidebug_guardpages; antisandbox_sleep; http_request; creates_suspended_process; resumethread_remote_process; injection_write_process; createtoolhelp32snapshot_module_enumeration; stealth_window; terminates_remote_process; packer_entropy; dropper; injection_rwx; uses_windows_utilities; uses_windows_utilities_to_create_scheduled_task; antiav_servicestop; antisandbox_unhook; antivm_generic_system; infostealer_cookies; persistence_autorun; persistence_autorun_tasks; recon_beacon; procmem_yara; antiav_detectfile; enumerates_physical_drives; physical_drive_access; cmdline_obfuscation; deletes_executed_files; disables_windowsupdate; suspicious_command_tools,,,,,,,,,,,,,,process_interest; reads_memory_remote_process; enumerates_running_processes,reads_self,
a86b45ce304bc537,antivm_checks_available_memory; queries_keyboard_layout; queries_locale_api; antidebug_setunhandledexceptionfilter; stealth_timeout; language_check_registry; antidebug_guardpages; mouse_movement_detect; creates_suspended_process; resumethread_remote_process; injection_write_process; reads_memory_remote_process; packer_entropy; injection_rwx; injection_write_exe_process; procmem_yara,,,,terminates_remote_process,,,accesses_public_folder; infostealer_browser,infostealer_keylog; antisandbox_mouse_hook,terminates_remote_process,,terminates_remote_process,,,,,
a87610328f5259e7,antivm_checks_available_memory; queries_user_name; dead_connect; static_pe_pdbpath; antidebug_setunhandledexceptionfilter; language_check_registry; antidebug_guardpages; createtoolhelp32snapshot_module_enumeration; packer_entropy; dropper; injection_rwx; antiav_servicestop; persistence_autorun; procmem_yara; deletes_executed_files; disables_windowsupdate,,,,,,,,,uses_windows_utilities; stealth_window; recon_beacon; suspicious_command_tools; queries_keyboard_layout; stealth_timeout; reads_self; cmdline_obfuscation; dynamic_function_loading; infostealer_cookies; persistence_autorun_tasks; queries_locale_api; antisandbox_unhook; http_request; injection_write_process; antiav_detectfile; uses_windows_utilities_to_create_scheduled_task; antisandbox_sleep; resumethread_remote_process,,,,queries_locale_api; queries_keyboard_layout,,,
